Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Tajikistan,TJK,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.700327548,4.54755985,4.18130836,8.26534247,8.113336525,7.136132848,9.240373133,14.74973114,16.9140058,19.21427668,6.319493263,6.548313882,9.56183049,11.3194568,13.23121853,13.65319415,13.60082405,10.00527162,9.591350287,12.44597931,22.02465082,21.09644555,22.10694912,32.42202109,35.84919731,57.04395613,
Turkmenistan,TKM,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0393504,215.5241051,290.3696212,154.5971566,67.2929893,57.3948606,55.37669855,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,17.39933582,23.96785699,31.32560655,32.82885554,26.26597065,25.0416644,22.67385493,23.21786583,26.30380403,20.73135814,14.95598881,10.5708153,9.918246681,12.25528601,12.48383965,10.71923928,11.0288584,9.142048542,9.459382074,12.04665793,15.14227804,19.14148946,21.88577576,18.71547506,20.80041391,24.17143109,23.87214336,19.9388875,18.27029554,18.61014431,18.39584291,19.15643819,22.34324883,25.20060861,31.46479496,38.39785727,49.88847622,49.83276617,52.37975938,51.99195549,52.82824446,51.07011423,45.5464143,42.93261594,39.78451685,39.73005966,39.22312873,40.30176437,38.79088974,40.82586395,42.90305901,40.00386824,
Timor-Leste,TLS,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.027656,767.6412763,298.6143644,375.0007512,347.2526945,437.2180135,426.3688921,322.6248144,283.2278333,335.5109232,286.7881281,
Middle East & North Africa (IDA & IBRD countries),TMN,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,35.27892718,44.75491682,61.29357515,90.04887303,46.44306824,40.49511369,26.65366702,26.45134279,35.81242391,55.50969445,30.51664247,32.8331657,19.79153611,13.94498996,14.68149862,12.45431305,13.55339328,11.659898,11.62167122,13.94542028,18.48819661,24.17154182,29.57081064,31.54894914,32.07309948,36.28467931,42.47938722,39.02648049,38.12044962,43.31170089,51.33213379,57.94469156,73.44420001,82.15109896,105.6073771,143.1493141,166.5348638,181.3284401,183.6489754,190.2667731,179.7327015,165.4763124,148.1502978,140.0276941,128.1427764,104.2411231,97.61892731,91.02595726,83.7980024,69.38046095,66.65724365,73.57372923,
Tonga,TON,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,112.0651229,77.71405966,80.01037804,81.22889267,63.49303326,58.37714312,71.74557616,73.06076278,83.76894815,60.60434995,44.77946521,47.98356041,46.85579166,44.16854466,31.37799055,33.31586675,33.29773749,30.82425408,42.57409797,58.56769644,52.63857305,52.3608964,67.348086,70.48728498,83.29756678,68.02858202,74.94416403,76.97291075,77.93074861,81.04392965,84.68518405,101.1958179,102.822812,115.0528525,117.0380636,153.6378848,161.7927525,178.9019964,
South Asia (IDA & IBRD),TSA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,11.69566949,14.36770567,15.47459155,16.96841217,13.30465637,20.26411712,28.23299423,34.34393784,44.52583426,39.58891727,25.95931548,23.41460424,23.3196864,20.82056133,18.86412888,17.84210917,16.8794256,12.99386001,9.62963797,6.6550877,8.821383074,10.79464576,15.52197971,22.53043345,20.3540693,20.63494464,23.31452627,23.62298146,26.08018446,29.0804973,36.10820045,50.07355743,64.69133174,76.40516395,82.57417024,85.64108975,105.7942519,86.66568284,87.88941032,84.24944663,74.58296372,65.40985665,60.76250463,63.31934216,66.39907571,69.85940209,68.45991956,62.88858986,67.08662306,81.96534778,79.42493786,72.73530195,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,24.12456006,22.96495303,25.92390825,58.65336388,47.39837306,39.92844219,27.26696097,14.35782289,25.57885447,31.35536475,13.87664078,8.353780948,6.462812627,6.588308659,6.88134691,6.51533998,6.116656578,5.978234399,7.069780232,8.770851371,9.372432515,7.131415527,7.615191384,8.916410373,9.312963717,10.7096981,14.44117072,13.27879475,14.8596622,18.10661923,18.59038618,16.30036569,15.93863385,24.07544935,35.29216078,57.3100858,62.08909711,64.08955968,56.50971875,49.03282749,48.5486436,47.83057508,43.98420177,38.1934385,34.06896857,29.94234213,28.52565979,28.25984813,27.36177504,25.87644453,28.79180977,26.23774306,
Trinidad and Tobago,TTO,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,21.94986417,30.0323847,35.85968617,43.33559552,35.6725885,29.69458764,16.72102559,16.21958014,19.54406865,19.81531252,16.9004856,18.31269725,15.71404252,11.32091181,6.011316137,6.362712162,9.032837614,14.35058401,14.86402024,11.27020385,10.49594219,10.81335709,10.78877487,16.06396037,15.61138527,17.38003129,18.17604628,17.63452046,19.51469224,16.48082498,15.86754666,15.26511739,16.76409173,20.49717954,25.23142751,36.74139941,38.82516431,41.91519975,49.29484297,43.07872062,34.0920711,34.3229084,29.30624412,27.83566129,27.50084646,21.28890395,18.33963601,16.15137194,20.07863485,23.86046634,21.22849765,20.41339539,
Turkiye,TUR,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,23.75999735,42.02586956,56.76969854,48.07864493,28.55289444,24.5191742,10.80582638,10.97355153,16.23530308,17.23909751,12.61194534,14.21370627,13.42474051,11.3022392,8.909299299,8.843540317,8.867483408,9.544188984,15.1482258,15.42990517,13.00520446,13.27571118,11.43704621,13.03142445,18.82717924,22.10167758,23.30743958,21.21380654,24.00436347,20.13242676,17.62902697,21.51519935,23.96118191,22.54381882,29.4484929,29.08151313,28.46958847,25.02140654,26.20040784,27.14594414,27.3959616,33.7248965,32.58555893,30.7837524,27.65141464,26.26394808,24.08560832,21.84165996,25.47394488,21.77612091,25.03611183,26.97525954,
Tuvalu,TUV,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,5.124922335,8.568567156,8.296869302,2.496487236,2.794596788,4.154902797,8.120482488,2.285628769,1.618467737,0.38725553,0.326895268,0.078614972,0.285437578,0.375037134,0.175903039,1.247336945,0.577761647,1.29321054,0.926629724,2.99690837,3.108594425,4.908001964,3.003928275,4.594155601,4.059309828,6.369474584,9.05514516,8.261842368,10.06894006,13.81755127,18.03140172,21.6924833,27.80536273,26.56820196,24.2882326,54.86756421,57.06955219,47.25055419,44.64008308,43.69002022,36.64579373,33.62803214,33.38792049,27.04409144,22.47120969,22.3688733,27.47366229,22.58065487,,,,,
Uganda,UGA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,15.62028327,20.2304595,16.58515629,8.293489583,14.82821579,18.25975265,15.69559987,12.34666126,3.882343767,0.434465795,4.242655433,8.957403367,10.55419018,6.321369477,2.203223857,2.052535135,2.820817453,2.540239557,0.64202746,1.687991429,2.101584641,3.199216883,4.794088784,9.45874317,12.71484229,14.24087453,16.21037253,18.40188382,21.569497,22.85738905,26.09624005,23.23515132,23.59817439,27.31221284,30.13566624,139.2237573,154.8509762,100.3348657,108.3701832,90.97031427,80.22634796,83.87308954,38.9903234,38.33320062,30.39354493,30.71379026,31.87670885,27.27150647,,,,,
Ukraine,UKR,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1499131,4.308301158,11.78959683,12.67805641,20.67012861,21.18683498,6.065575333,6.941691832,10.61553031,13.90833504,19.00022289,26.85407015,30.26654664,55.23672619,41.20116861,40.1970527,31.69461368,25.16567257,27.76211368,23.18079869,18.35762557,13.89284291,5.905499304,11.21810229,13.37209941,15.18531042,17.07965105,20.26978332,22.00548477,22.81500846,20.4591539,
Upper middle income,UMC,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,16.19366497,23.56693347,30.37543488,27.14679721,16.8257388,18.67753136,17.77086555,19.91940763,23.55249554,25.36649634,18.77430715,16.89484537,14.6189357,16.49604028,15.02965778,13.29800904,14.76063137,14.18615608,14.99230936,18.34939573,22.34342291,21.44434799,23.18586029,24.32062284,26.91596562,31.09752532,32.59708901,30.53736302,30.8386042,32.73869928,36.21819772,43.88862435,53.20379749,67.45885091,85.46849418,100.4584044,121.7618611,137.6410293,154.461985,145.5342651,137.5028552,129.7190873,123.1941489,111.3700903,110.5499559,99.89524184,93.45611679,85.42804559,83.61477559,83.06037483,79.26089612,80.76062736,
Uruguay,URY,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.39478394,,,,,,,,,,,,,,220.4073248,200.8117752,181.4442217,173.8371911,171.7040996,153.7955567,127.5900097,103.5360429,86.61614391,72.86017204,
St. Vincent and the Grenadines,VCT,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,124.6040516,101.3949521,92.41685113,123.0502899,68.41101731,47.85560667,22.53667324,22.25517186,51.40682392,50.76580474,82.36506983,48.71288594,45.1992737,43.18292499,42.24594983,32.94513065,43.78118945,30.97969715,27.37512485,25.2171686,24.64318451,26.49395088,28.44195797,21.97297857,28.28567858,31.49988266,30.29127096,25.68925701,32.79567461,27.51611459,32.31896794,43.06873379,36.04539361,35.69096896,38.08530282,29.47666549,38.54123394,43.33892573,46.17066138,48.26740153,57.64229063,54.27092977,52.43991488,55.04761014,49.49735944,58.94288561,55.10801801,
"Venezuela, RB",VEN,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,79.26790181,77.73300847,110.8513343,298.1837981,435.3065755,192.6537651,88.98915418,51.76343713,54.71686476,45.46839705,39.56209485,36.7120369,31.35309797,33.69700953,39.60532215,31.78296049,33.28943152,22.4305992,26.87373617,38.38296893,43.13384479,35.35436269,36.47465287,33.72578079,29.97743231,44.79363248,39.97095895,29.77122596,30.84062515,32.14596356,26.28362427,27.07666732,44.54372298,50.52324115,59.03182636,74.31568789,51.81757994,58.87033848,36.37177868,25.45759736,20.64656163,19.46799325,13.17509862,13.33374989,9.344951402,5.773775718,5.561444593,,,,,,
British Virgin Islands,VGB,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.194307139,6.597865142,9.096558478,8.894077531,14.25770049,26.6059009,29.08742109,30.88557269,39.91651379,39.93742155,48.6758314,71.37238389,101.4869148,90.15999969,50.18442464,27.6902523,24.92592217,41.08137159,39.08481614,45.7481856,34.52526546,40.3687451,44.65752538,49.23783075,63.94890687,73.24230251,78.20452544,59.02018546,
Vanuatu,VUT,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,281.256026,139.0323747,62.10158651,62.49716169,67.31175666,117.4485819,169.8732635,151.8774609,115.7229491,98.6239264,114.2462349,117.2017724,113.4281151,95.60088862,98.66020316,91.73810913,76.54503137,69.61331452,47.00513136,34.67086444,30.70022421,22.74319136,27.19051944,40.15652448,66.96487276,94.64450049,93.52945229,77.3974977,96.93691435,90.83957772,97.39122871,100.0090832,113.0797598,90.51769289,104.8186646,91.11347395,98.42594721,104.5633683,115.9270902,134.6676795,135.4266992,131.799496,
World,WLD,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,245.6267533,103.4038581,53.69280704,43.17435082,36.72462746,23.15622891,29.20247797,11.59536755,9.177933033,4.679483555,5.242131031,5.291539348,10.6806217,14.35895464,18.66217876,31.76476601,46.72072708,65.63256667,74.88090483,75.20731343,59.66429067,48.95071298,36.08995526,32.86150128,34.56011141,39.6259945,46.26154497,42.6798508,46.08011292,45.74039213,41.807542,42.14140608,49.76526282,48.80200673,45.68764095,45.88160421,48.09137812,39.51776049,57.13129093,53.22692081,34.75902598,30.3498472,27.55655429,21.02175358,24.07116205,20.01178551,26.12947714,36.40545156,40.75932061,58.06114747,59.7409026,69.92861482,
Kosovo,XKX,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.58000007,375.1939818,469.7108839,650.9791062,492.5515806,415.1939662,565.5689347,179.5003451,131.4072831,48.12003232,55.87936455,42.19994993,47.85943776,43.0810898,34.92703044,35.69891667,30.0171656,32.72781281,37.88763009,39.77592825,35.46879382,37.20922587,34.29100078,
"Yemen, Rep.",YEM,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.947494238,10.76321335,5.128740392,2.772291952,4.452316917,10.2129031,16.18284052,31.08531256,17.47753389,28.95340771,56.55556809,70.78170902,83.17301448,91.37287643,101.4869656,112.1128531,132.019608,126.0209773,130.925306,102.8052371,91.30108272,70.3906264,81.08234519,69.50675162,56.42138853,19.76681038,12.42330645,12.79780583,42.39613625,23.43858398,13.61656101,22.20575796,17.0155735,
South Africa,ZAF,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.20404497,17.60216401,8.986619648,19.44679724,21.17287734,29.14746386,28.88101766,29.69935719,22.27003866,20.32815095,33.82356988,45.73837862,44.16998961,45.21506931,45.87115782,46.93548974,37.99757421,39.2696532,34.25797127,35.09494248,32.89731781,35.92183223,32.75303028,28.98225588,28.66073185,28.8646769,31.35870168,33.99302208,35.1780554,
Zambia,ZMB,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,33.33376668,18.16351077,20.17896189,16.35796512,9.847004977,6.089082532,4.024905167,3.743825903,6.285285533,6.337175578,3.945357487,4.295926758,3.666014204,1.461481031,4.48148615,1.26918382,1.709242444,2.081819557,1.877539298,2.914103786,2.765080548,,2.968950626,3.938120486,3.200753013,3.15449417,3.589953818,1.009869658,0.763131136,4.212767196,2.963707504,8.017361291,3.603697828,4.470764469,10.4242291,31.9057443,39.59161674,36.55736366,51.13701661,47.87685428,44.28716037,48.58170074,38.40765896,30.883082,23.50922717,14.62223778,8.643431686,6.26661543,4.86641572,4.013290614,10.07085874,10.33965746,
Zimbabwe,ZWE,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,17.48280271,44.37148758,96.05728904,75.61720051,69.13275849,78.07413116,48.94769014,41.33965912,77.25172068,53.36395528,28.15511588,17.09797703,13.65749349,11.86687509,14.20964556,11.95336685,12.68274623,12.47430033,9.605714899,8.895208262,8.390563179,9.696982487,14.55418781,12.8195379,17.47464721,16.43133019,7.7240986,6.609794661,10.86240708,8.189199584,3.195178595,3.249925374,2.907883425,4.657325124,2.141563577,3.086678177,2.804489798,1.406567779,13.34836224,10.81951852,8.933357557,6.474180632,5.641501726,4.352424886,4.504109456,3.550636728,2.336431745,0.687053066,1.230036706,0.261119214,6.095537611,4.339810641,
